"","gene_id","moduleColor","GS.light","p.GS.light"
"NC_007677.1_WP_011404207.1","NC_007677.1_WP_011404207.1","turquoise",-0.496628471250264,0.050363890715263
"NC_007677.1_WP_011402885.1","NC_007677.1_WP_011402885.1","blue",0.549223650781181,0.0275571040188527
"NC_007677.1_WP_011404997.1","NC_007677.1_WP_011404997.1","black",0.261571280901673,0.327781048685388
"NC_007677.1_WP_112902719.1","NC_007677.1_WP_112902719.1","blue",0.378994622455315,0.147709088268643
"NC_007677.1_WP_011404988.1","NC_007677.1_WP_011404988.1","yellow",0.268705125495028,0.314271589465915
"NC_007677.1_WP_164923560.1","NC_007677.1_WP_164923560.1","yellow",-0.0988415154730546,0.715717184867487
"NC_007677.1_WP_011405462.1","NC_007677.1_WP_011405462.1","yellow",-0.00229684032115417,0.993264317665281
"NC_007677.1_WP_164923650.1","NC_007677.1_WP_164923650.1","blue",0.701705152379647,0.00244833032885123
"NC_007677.1_WP_118826387.1","NC_007677.1_WP_118826387.1","yellow",0.00477225055765412,0.986005453432939
"NC_007677.1_WP_011403639.1","NC_007677.1_WP_011403639.1","brown",0.291130209340556,0.273966784234499
"NC_007677.1_WP_011403074.1","NC_007677.1_WP_011403074.1","brown",0.411052809529965,0.113720099695549
"NC_007677.1_WP_011404532.1","NC_007677.1_WP_011404532.1","grey",-0.292483870520728,0.271639438877791
"NC_007677.1_WP_051010848.1","NC_007677.1_WP_051010848.1","brown",0.564043651541008,0.022857735590376
"NC_007677.1_WP_011405294.1","NC_007677.1_WP_011405294.1","yellow",-0.0324673829414734,0.904986014570551
"NC_007677.1_WP_112902873.1","NC_007677.1_WP_112902873.1","grey",-0.186482767908029,0.489234278200406
"NC_007677.1_WP_011403479.1","NC_007677.1_WP_011403479.1","brown",0.543948364452532,0.0293967890618979
"NC_007677.1_WP_237701781.1","NC_007677.1_WP_237701781.1","grey",0.327076936779912,0.216256412751251
"NC_007677.1_WP_011405005.1","NC_007677.1_WP_011405005.1","grey",-0.150487221201948,0.57800271936778
"NC_007677.1_WP_011404086.1","NC_007677.1_WP_011404086.1","turquoise",-0.228286886378791,0.39510933639309
"NC_007677.1_SRU_RS15660","NC_007677.1_SRU_RS15660","grey",0.0040930703379438,0.987996993758792
"NC_007677.1_WP_221231566.1","NC_007677.1_WP_221231566.1","pink",-0.363494096251062,0.166382278333406
"NC_007677.1_WP_011402907.1","NC_007677.1_WP_011402907.1","brown",0.465663362695615,0.0690936010934707
"NC_007677.1_WP_231847082.1","NC_007677.1_WP_231847082.1","turquoise",-0.603688887017505,0.0132789886348819
"NC_007677.1_WP_011404156.1","NC_007677.1_WP_011404156.1","brown",0.82530687235934,8.2758613646983e-05
"NC_007677.1_WP_237702041.1","NC_007677.1_WP_237702041.1","turquoise",-0.405774025780033,0.118899593735961
"NC_007678.1_WP_164923747.1","NC_007678.1_WP_164923747.1","blue",0.373935880218856,0.153639128266296
"NC_007677.1_WP_011405222.1","NC_007677.1_WP_011405222.1","yellow",-0.251940905004046,0.346539043569749
"NC_007677.1_WP_011404919.1","NC_007677.1_WP_011404919.1","grey",0.0515799594784293,0.849537395241378
"NC_007677.1_WP_112904059.1","NC_007677.1_WP_112904059.1","pink",-0.278656533408137,0.295979463009487
"NC_007677.1_WP_221231597.1","NC_007677.1_WP_221231597.1","yellow",-0.127457349319135,0.638069494639741
"NC_007677.1_WP_237701717.1","NC_007677.1_WP_237701717.1","brown",0.783953368446281,0.000325532921414787
"NC_007677.1_WP_011404008.1","NC_007677.1_WP_011404008.1","purple",0.476679173980057,0.0619287974117138
"NC_007677.1_WP_237701779.1","NC_007677.1_WP_237701779.1","brown",0.865127480356586,1.51263127247054e-05
"NC_007677.1_WP_011404811.1","NC_007677.1_WP_011404811.1","purple",0.287575254850408,0.280136201947752
"NC_007677.1_WP_103017338.1","NC_007677.1_WP_103017338.1","yellow",-0.103656720953034,0.702442780012098
"NC_007677.1_WP_118828840.1","NC_007677.1_WP_118828840.1","magenta",-0.384000659422456,0.141995578748015
"NC_007677.1_WP_013062311.1","NC_007677.1_WP_013062311.1","brown",0.570119492501757,0.0211203667758325
"NC_007677.1_WP_011405327.1","NC_007677.1_WP_011405327.1","yellow",-0.170212974388748,0.528531929245935
"NC_007677.1_WP_162892273.1","NC_007677.1_WP_162892273.1","turquoise",-0.606521374326668,0.0127402894456579
"NC_007677.1_WP_112903665.1","NC_007677.1_WP_112903665.1","brown",0.376271430089268,0.150881689198379
"NC_007677.1_WP_112904149.1","NC_007677.1_WP_112904149.1","brown",0.314436656001123,0.235580843466949
"NC_007677.1_WP_112904167.1","NC_007677.1_WP_112904167.1","brown",0.452977427917926,0.078071936204517
"NC_007677.1_WP_043552411.1","NC_007677.1_WP_043552411.1","turquoise",-0.32401523383367,0.220841013460256
"NC_007677.1_WP_011403837.1","NC_007677.1_WP_011403837.1","black",0.154051249411012,0.568923138087904
"NC_007677.1_WP_011403763.1","NC_007677.1_WP_011403763.1","blue",0.428358358403086,0.0978488668968886
"NC_007677.1_WP_011403047.1","NC_007677.1_WP_011403047.1","yellow",0.204341502701231,0.447776170384504
"NC_007677.1_WP_112905118.1","NC_007677.1_WP_112905118.1","turquoise",-0.612243466257979,0.011704355828117
"NC_007677.1_WP_011403521.1","NC_007677.1_WP_011403521.1","turquoise",-0.590833969407569,0.0159518320118617
"NC_007677.1_WP_112902831.1","NC_007677.1_WP_112902831.1","green",0.177601721222379,0.510510334001656
"NC_007677.1_WP_112902711.1","NC_007677.1_WP_112902711.1","green",0.190653422870482,0.47939158261242
"NC_007677.1_WP_011404124.1","NC_007677.1_WP_011404124.1","green",0.0686316747866495,0.800612325026918
"NC_007677.1_WP_011403750.1","NC_007677.1_WP_011403750.1","purple",0.525164526433427,0.0367159407260281
"NC_007677.1_WP_112905180.1","NC_007677.1_WP_112905180.1","blue",0.291744295475714,0.272909493529481
"NC_007677.1_WP_011403207.1","NC_007677.1_WP_011403207.1","greenyellow",-0.123821979603986,0.647759868417374
"NC_007677.1_WP_011405377.1","NC_007677.1_WP_011405377.1","green",0.094221164214843,0.728526649403279
"NC_007677.1_WP_231847142.1","NC_007677.1_WP_231847142.1","brown",0.93550420730019,1.04848153600345e-07
"NC_007677.1_WP_011404931.1","NC_007677.1_WP_011404931.1","blue",0.412220534052559,0.112595993568272
"NC_007677.1_WP_162713414.1","NC_007677.1_WP_162713414.1","red",-0.328741933469162,0.213788973780282
"NC_007677.1_WP_081580713.1","NC_007677.1_WP_081580713.1","brown",0.758426438728764,0.000660843252193981
"NC_007678.1_WP_011405593.1","NC_007678.1_WP_011405593.1","brown",0.288871027083617,0.277877838836331
"NC_007677.1_WP_231847225.1","NC_007677.1_WP_231847225.1","blue",0.484980024923901,0.0569018178809288
"NC_007677.1_WP_164923629.1","NC_007677.1_WP_164923629.1","brown",0.28575467308162,0.283327884326888
"NC_007677.1_WP_148278337.1","NC_007677.1_WP_148278337.1","turquoise",-0.519122866352545,0.0393399142345718
"NC_007677.1_WP_112902887.1","NC_007677.1_WP_112902887.1","grey",0.117467727665205,0.664824860323215
"NC_007677.1_WP_162892297.1","NC_007677.1_WP_162892297.1","black",0.437864901647784,0.089832547240336
"NC_007677.1_WP_013062443.1","NC_007677.1_WP_013062443.1","pink",-0.467144748345866,0.0680965403161906
"NC_007677.1_WP_112902827.1","NC_007677.1_WP_112902827.1","brown",0.357508499921344,0.173996034800974
"NC_007677.1_WP_011402956.1","NC_007677.1_WP_011402956.1","brown",0.845546461719365,3.69966285514931e-05
"NC_007677.1_WP_011405179.1","NC_007677.1_WP_011405179.1","grey",-0.146866591974473,0.587287913790558
"NC_007677.1_WP_011405158.1","NC_007677.1_WP_011405158.1","brown",0.884583473182451,5.36405904862682e-06
"NC_007677.1_WP_231847117.1","NC_007677.1_WP_231847117.1","blue",0.0728331570948935,0.788656358559811
"NC_007677.1_WP_231847193.1","NC_007677.1_WP_231847193.1","yellow",-0.209972844373814,0.435083038024865
"NC_007677.1_WP_112903659.1","NC_007677.1_WP_112903659.1","turquoise",-0.758621028709915,0.00065749735793272
"NC_007677.1_WP_013061280.1","NC_007677.1_WP_013061280.1","tan",0.508049784152645,0.0445123500876355
"NC_007677.1_WP_112902833.1","NC_007677.1_WP_112902833.1","brown",0.350420690436017,0.183306139568949
"NC_007677.1_WP_043552080.1","NC_007677.1_WP_043552080.1","magenta",-0.38765772784833,0.137918169840872
"NC_007677.1_WP_011404239.1","NC_007677.1_WP_011404239.1","turquoise",-0.3302245781511,0.211607009817487
"NC_007677.1_WP_237701813.1","NC_007677.1_WP_237701813.1","yellow",0.0563893383300545,0.835678318785296
"NC_007677.1_WP_011404292.1","NC_007677.1_WP_011404292.1","yellow",0.235542278126462,0.379838890279913
"NC_007677.1_WP_164923698.1","NC_007677.1_WP_164923698.1","blue",0.654746161315636,0.00591569327383038
"NC_007677.1_WP_013062977.1","NC_007677.1_WP_013062977.1","yellow",-0.433377487857692,0.0935557962286873
"NC_007677.1_WP_259084996.1","NC_007677.1_WP_259084996.1","grey",0.0802363250300248,0.767698187580369
"NC_007677.1_WP_011403663.1","NC_007677.1_WP_011403663.1","black",0.292980318355371,0.270788920140404
"NC_007677.1_WP_043552009.1","NC_007677.1_WP_043552009.1","brown",0.63994771051769,0.00758592342730176
"NC_007677.1_WP_237701828.1","NC_007677.1_WP_237701828.1","blue",0.289064913680945,0.277540869093927
"NC_007677.1_WP_011404495.1","NC_007677.1_WP_011404495.1","brown",0.882348220757663,6.09725253730779e-06
"NC_007677.1_WP_011405554.1","NC_007677.1_WP_011405554.1","blue",0.00688449430568202,0.979812327357696
"NC_007677.1_WP_237701666.1","NC_007677.1_WP_237701666.1","turquoise",-0.380662489505795,0.145788480633371
"NC_007677.1_WP_011404738.1","NC_007677.1_WP_011404738.1","yellow",0.0166511215056549,0.951195701576577
"NC_007677.1_WP_011404971.1","NC_007677.1_WP_011404971.1","black",0.641051032059787,0.00744977442036642
"NC_007677.1_WP_164923546.1","NC_007677.1_WP_164923546.1","grey",-0.219264952235792,0.414548622834167
"NC_007677.1_WP_011403854.1","NC_007677.1_WP_011403854.1","yellow",0.130255147109282,0.630648859736085
"NC_007677.1_WP_011403168.1","NC_007677.1_WP_011403168.1","turquoise",-0.561102393596506,0.0237373124213661
"NC_007677.1_SRU_RS00385","NC_007677.1_SRU_RS00385","grey",0.028120108275177,0.917664750224501
"NC_007677.1_WP_118831535.1","NC_007677.1_WP_118831535.1","brown",0.543615844715302,0.0295158098516029
"NC_007677.1_WP_164923619.1","NC_007677.1_WP_164923619.1","brown",0.416353360973258,0.108679999671609
"NC_007677.1_WP_164923617.1","NC_007677.1_WP_164923617.1","brown",0.509164791551326,0.0439696454826599
"NC_007677.1_WP_118825927.1","NC_007677.1_WP_118825927.1","yellow",0.0422662443770216,0.876490960487542
"NC_007677.1_WP_011405359.1","NC_007677.1_WP_011405359.1","purple",0.319365231959294,0.227921381270342
"NC_007677.1_WP_237701839.1","NC_007677.1_WP_237701839.1","grey",-0.143786126965594,0.595235722393615
"NC_007677.1_WP_164923656.1","NC_007677.1_WP_164923656.1","brown",0.950904613742849,1.61842447103626e-08
"NC_007677.1_WP_011405429.1","NC_007677.1_WP_011405429.1","red",-0.338980828645857,0.199012634408991
"NC_007677.1_WP_112904127.1","NC_007677.1_WP_112904127.1","grey",0.0286782462549716,0.916035850120629
"NC_007677.1_WP_112904241.1","NC_007677.1_WP_112904241.1","blue",0.364146714655501,0.165565815794562
"NC_007677.1_WP_011405519.1","NC_007677.1_WP_011405519.1","green",0.176766097581174,0.512534045257538
"NC_007678.1_WP_011405579.1","NC_007678.1_WP_011405579.1","magenta",-0.275588243304943,0.301550488919063
"NC_007677.1_WP_011403851.1","NC_007677.1_WP_011403851.1","brown",0.542898480162949,0.0297738314582052
"NC_007677.1_SRU_RS05780","NC_007677.1_SRU_RS05780","green",0.0401830828316495,0.882538033331892
"NC_007677.1_WP_011405012.1","NC_007677.1_WP_011405012.1","brown",0.642461037524485,0.00727861310915936
"NC_007677.1_WP_011403470.1","NC_007677.1_WP_011403470.1","brown",0.691376168406913,0.0030128519328475
"NC_007677.1_WP_103017272.1","NC_007677.1_WP_103017272.1","red",-0.507754629234447,0.0446568451573575
"NC_007677.1_WP_262504699.1","NC_007677.1_WP_262504699.1","brown",0.901980914662748,1.79271290083722e-06
"NC_007677.1_WP_112903657.1","NC_007677.1_WP_112903657.1","grey",-0.0276624433542986,0.919000653703069
"NC_007677.1_WP_011405461.1","NC_007677.1_WP_011405461.1","yellow",-0.324386261822851,0.220282168591005
"NC_007677.1_WP_103015447.1","NC_007677.1_WP_103015447.1","brown",0.877170348645298,8.12579920667121e-06
"NC_007677.1_WP_011405528.1","NC_007677.1_WP_011405528.1","grey",-0.151062793036979,0.576532324485031
"NC_007677.1_WP_011403653.1","NC_007677.1_WP_011403653.1","brown",0.77336474801949,0.000441386983922784
"NC_007677.1_WP_011403318.1","NC_007677.1_WP_011403318.1","blue",0.285658134379584,0.283497735367746
"NC_007677.1_WP_231847083.1","NC_007677.1_WP_231847083.1","tan",0.416323565864769,0.108707884571415
"NC_007677.1_WP_011403051.1","NC_007677.1_WP_011403051.1","grey",0.0867572330206901,0.749361346395229
"NC_007677.1_WP_011405195.1","NC_007677.1_WP_011405195.1","black",0.493536639450537,0.0520418859080142
"NC_007677.1_WP_043552516.1","NC_007677.1_WP_043552516.1","blue",0.228644496932997,0.394349053287466
"NC_007677.1_WP_011404989.1","NC_007677.1_WP_011404989.1","brown",0.912654120013928,8.235124662779e-07
"NC_007677.1_WP_011403002.1","NC_007677.1_WP_011403002.1","brown",0.632287664067098,0.00858653087758182
"NC_007677.1_WP_118828485.1","NC_007677.1_WP_118828485.1","blue",0.395528662182136,0.129415942587801
"NC_007677.1_WP_011405476.1","NC_007677.1_WP_011405476.1","grey",0.10364356030773,0.702478953170146
"NC_007677.1_WP_103016487.1","NC_007677.1_WP_103016487.1","blue",0.123683128490349,0.648131052616691
"NC_007677.1_WP_164923671.1","NC_007677.1_WP_164923671.1","yellow",0.164121566763628,0.543601901096115
"NC_007677.1_WP_011404589.1","NC_007677.1_WP_011404589.1","brown",0.506459363789058,0.0452951024701911
"NC_007677.1_WP_043552485.1","NC_007677.1_WP_043552485.1","turquoise",-0.346054746717688,0.18920094502677
"NC_007677.1_WP_237701758.1","NC_007677.1_WP_237701758.1","brown",0.636867286423688,0.00797652536363687
"NC_007677.1_WP_011403039.1","NC_007677.1_WP_011403039.1","grey",0.180905305952539,0.502546238548777
"NC_007677.1_WP_011404669.1","NC_007677.1_WP_011404669.1","black",0.397817300808831,0.12701313603247
"NC_007677.1_WP_011405190.1","NC_007677.1_WP_011405190.1","yellow",0.0595488404494464,0.826598007849872
"NC_007677.1_WP_112904187.1","NC_007677.1_WP_112904187.1","blue",0.377187659213256,0.14980915624174
"NC_007677.1_WP_237701713.1","NC_007677.1_WP_237701713.1","green",0.374202158941901,0.153323044767018
"NC_007677.1_WP_011405200.1","NC_007677.1_WP_011405200.1","turquoise",-0.851032289818062,2.91661591881945e-05
"NC_007677.1_WP_237701792.1","NC_007677.1_WP_237701792.1","magenta",-0.518046407516692,0.039821870254178
"NC_007677.1_WP_164923554.1","NC_007677.1_WP_164923554.1","black",0.383516563162018,0.142541404909213
"NC_007677.1_WP_237701810.1","NC_007677.1_WP_237701810.1","green",-0.203909196281796,0.448758246762891
"NC_007677.1_WP_011405051.1","NC_007677.1_WP_011405051.1","brown",0.933431700748905,1.30102847832365e-07
"NC_007677.1_WP_011403260.1","NC_007677.1_WP_011403260.1","yellow",-0.0591727269746138,0.827677889286839
"NC_007677.1_WP_164923714.1","NC_007677.1_WP_164923714.1","blue",0.127353315583662,0.638346052115194
"NC_007677.1_WP_164923440.1","NC_007677.1_WP_164923440.1","grey",0.026913310639854,0.921187775491809
"NC_007677.1_WP_118828857.1","NC_007677.1_WP_118828857.1","turquoise",-0.355497048715801,0.176605608264163
"NC_007677.1_WP_011404623.1","NC_007677.1_WP_011404623.1","blue",0.0984384360948977,0.71683191070132
"NC_007677.1_WP_011403594.1","NC_007677.1_WP_011403594.1","brown",0.813946651070007,0.000124563610699869
"NC_007677.1_WP_011404625.1","NC_007677.1_WP_011404625.1","turquoise",-0.354398736151669,0.178041381367643
"NC_007677.1_WP_237701906.1","NC_007677.1_WP_237701906.1","grey",0.159396091066355,0.555421618279034
"NC_007677.1_WP_011403946.1","NC_007677.1_WP_011403946.1","turquoise",-0.103900963721395,0.701771566605462
"NC_007677.1_WP_011404945.1","NC_007677.1_WP_011404945.1","black",0.587362314099499,0.016740950500038
"NC_007677.1_WP_011404404.1","NC_007677.1_WP_011404404.1","grey",0.190515195432885,0.479716251200742
"NC_007677.1_WP_259059767.1","NC_007677.1_WP_259059767.1","yellow",0.158212006842197,0.55840068894147
"NC_007677.1_WP_011404238.1","NC_007677.1_WP_011404238.1","turquoise",-0.446147125625679,0.083240681992568
"NC_007677.1_WP_237701920.1","NC_007677.1_WP_237701920.1","red",-0.153026607752314,0.571527268190129
"NC_007677.1_WP_011403100.1","NC_007677.1_WP_011403100.1","yellow",-0.340015837837722,0.197556852780288
"NC_007677.1_WP_162892244.1","NC_007677.1_WP_162892244.1","tan",0.357676743315263,0.173778928046225
"NC_007677.1_WP_237701772.1","NC_007677.1_WP_237701772.1","green",0.0470704390448434,0.862570081031971
"NC_007677.1_WP_011404500.1","NC_007677.1_WP_011404500.1","blue",0.437069842954032,0.0904843693337397
"NC_007677.1_WP_011403850.1","NC_007677.1_WP_011403850.1","brown",0.359057516988269,0.172003918445592
"NC_007677.1_WP_237701959.1","NC_007677.1_WP_237701959.1","grey",0.0818735888812742,0.76308291481485
"NC_007677.1_WP_011402962.1","NC_007677.1_WP_011402962.1","grey",0.104604080685795,0.699840457468765
"NC_007677.1_WP_011402904.1","NC_007677.1_WP_011402904.1","brown",0.667752186699472,0.00470305166369571
"NC_007677.1_WP_011403489.1","NC_007677.1_WP_011403489.1","greenyellow",0.15269372255739,0.572374379071177
"NC_007677.1_WP_164923497.1","NC_007677.1_WP_164923497.1","red",-0.0573311798356846,0.832969408082197
"NC_007677.1_WP_164923555.1","NC_007677.1_WP_164923555.1","grey",-0.00790228872218354,0.976828506305021
"NC_007677.1_WP_164923725.1","NC_007677.1_WP_164923725.1","red",-0.37249754725315,0.155354088520512
"NC_007677.1_WP_164923425.1","NC_007677.1_WP_164923425.1","blue",0.671325623815098,0.00440746923388267
"NC_007677.1_WP_011405173.1","NC_007677.1_WP_011405173.1","blue",0.465858996350811,0.0689613220906168
"NC_007677.1_WP_231847402.1","NC_007677.1_WP_231847402.1","turquoise",-0.445847715855189,0.0834727403478015
"NC_007677.1_WP_011405531.1","NC_007677.1_WP_011405531.1","black",-0.0555989700294799,0.837952902595827
"NC_007677.1_WP_118829318.1","NC_007677.1_WP_118829318.1","turquoise",-0.264621228120062,0.321964968165571
"NC_007677.1_WP_231847246.1","NC_007677.1_WP_231847246.1","greenyellow",-0.177463552680578,0.510844693993116
"NC_007677.1_WP_164923550.1","NC_007677.1_WP_164923550.1","brown",0.764815318742969,0.000558033465268565
"NC_007677.1_WP_011405249.1","NC_007677.1_WP_011405249.1","yellow",-0.173219418351867,0.521164487764898
"NC_007677.1_WP_011405162.1","NC_007677.1_WP_011405162.1","grey",-0.235927583716864,0.379037070669175
"NC_007677.1_WP_011404662.1","NC_007677.1_WP_011404662.1","greenyellow",-0.341712533805565,0.195185381714794
"NC_007677.1_WP_013062891.1","NC_007677.1_WP_013062891.1","red",0.0342890056730407,0.899679511913611
"NC_007677.1_WP_043551801.1","NC_007677.1_WP_043551801.1","blue",0.234634307000634,0.38173203238088
"NC_007677.1_WP_011405392.1","NC_007677.1_WP_011405392.1","black",0.179916605754566,0.504923604877195
"NC_007677.1_WP_164923700.1","NC_007677.1_WP_164923700.1","blue",-0.147661600991671,0.585243847248143
"NC_007677.1_WP_112902841.1","NC_007677.1_WP_112902841.1","green",0.289408644807652,0.276944081159901
"NC_007677.1_WP_013062457.1","NC_007677.1_WP_013062457.1","brown",0.485070146299024,0.0568489487252819
"NC_007677.1_WP_164923569.1","NC_007677.1_WP_164923569.1","brown",0.596325509031979,0.0147630854157223
